domain,family,label
hegensiamrar,deception,dga
lxlnxmgbhyoclg.pw,locky,dga
vwfhjihdngf.com,oderoor,dga
pxiaet9jxmbltaj8.ru,chinad,dga
ywgmyeosaekuccoo.org,ramdo,dga
prp32dzgxh14hsesfxp22g33jtispsove31hw.ru,murofet,dga
bdcafobmobfnalme.com,padcrypt,dga
iz64ir6x66p1szzvvk.cn,rovnix,dga
63464f2be78b7869e37abe3fcedc5356.cz.cc,bamital,dga
seancemoteplk,deception,dga
ezwacq.com,virut,dga
ecclesiispotredimsuntp.com,gozi,dga
zsshggtxnkn.net,oderoor,dga
gmyikyooiuqmiiic.org,ramdo,dga
eeqpjkdsholapet.org,pykspa,dga
wpkogoswhy.com,alureon,dga
vrnixstxftvpfo.com,ramnit,dga
qholgsjmxlsywsjr.com,sphinx,dga
zixw.am,conficker,dga
ppyciot.co,proslikefan,dga
c324d8d9e92577c12c931f630a69e8ef.com,tinynuke,dga
sxvkvctnfkvrkq.org,qakbot,dga
christiveraamomnium.com,gozi,dga
valsech-utungskox.online,manuelita,dga
zxmgoduq.com.pt,conficker,dga
kyoqc59hsjrgrd40p22m29jzbqo51bwo51kxn50.biz,murofet,dga
a2ix16edy61f1xg.ddns.net,corebot,dga
anfneeabaodnbnob.online,padcrypt,dga
oefcakqedj.com,fobber,dga
ysjvzspmltnxzmo.net,murofet,dga
1ewe0hn1jv7f6f2zav4418uq05u.biz,zeus-newgoz,dga
msujmrxacb.com,ramnit,dga
8b2eabc95953029fe3379214c419028b.org,bamital,dga
ywqjeoueanxws.co.uk,cryptolocker,dga
oteyubxowxjh.org,cryptolocker,dga
pexapeises.ddns.net,symmi,dga
ccriganansnan.cc,pykspa,dga
mzexmjiwmtia.info,sisron,dga
1f8ivfk1feu4hz1xgxifdjn1a.com,zeus-newgoz,dga
rnnsyfemo,deception,dga
uponsuch.net,suppobox,dga
girlinstallappropriatemarket.com,matsnu,dga
wwqykmiwyeqaeawk.org,ramdo,dga
betterboard.net,suppobox,dga
psmwmamrha.in,mydoom,dga
0d33e6ccb41f44f79d0b20a21f7cf894.org,bamital,dga
opfoaaram.org,pitou,dga
lvctmusxcyz.com,oderoor,dga
gbeqcgso.us,locky,dga
uhaciciffunoke.ddns.net,symmi,dga
languagelunchtoecatchpressure.com,matsnu,dga
codfvlwefcbkinmhcvdf.com,zloader,dga
lnrmbppqkelrtlmz.com,murofet,dga
nvrpdr4rvke14lsxez.cn,rovnix,dga
onobodsdgfo87bava8u0q4w.ddns.net,corebot,dga
aeoxpysqpmb.com,vidro,dga
ziikz2c5bk.tk,qsnatch,dga
mad95d1894a854a4f48fe4a01d65cda7c1.to,dyre,dga
zdqwdheedf.com,alureon,dga
singleindependable.com,manuelita,dga
tehdhoclco.com,alureon,dga
eakbpuoxq.co,proslikefan,dga
emgywuiiommiwemi.org,ramdo,dga
xmambdaytivtt.biz,cryptolocker,dga
krmynqpyl28j56f22h34g53frlvo11fzczl58jy.com,murofetweekly,dga
v6m6kanzgnf4hacyqy.biz,rovnix,dga
zvznrsensinaix.com,banjori,dga
xexenegvjohpwwa.net,shiotob,dga
wshpassraa.in,mydoom,dga
vydftxyqzwaihhil.com,dircrypt,dga
oekvhelhmuboge.com,dircrypt,dga
cirtxesxi.co,proslikefan,dga
vicokomu.info,simda,dga
pbhigjihybblwaagrh.ac,necurs,dga
nqkshgpie.com,dircrypt,dga
fa3bbc7ed9352cb48986d74c1f3027ab.com,tinynuke,dga
awy8ioak20m8.net,qadars,dga
3ba0e64882a02.feedback,monerominer,dga
fulucgifsu.com,vawtrak,dga
wvixijsncxypu85.ddns.net,corebot,dga
36fa22bf4264b446c4ee7913985c8eae.info,bamital,dga
euypqshgelhywcrwjnijvcr.org,murofet,dga
iplhvgnqcnbyhwxsdn.com,ramnit,dga
mropxhxyqxsx.me,tinba,dga
joybdieetx.com,fobber,dga
zxfyy91dznkyh.net,shiotob,dga
jcmyisvnleoknjqo.eu,emotet,dga
jfulslmuuujm.com,tinba,dga
oyvnvk7r7tdrc8ys.org,chinad,dga
lymifo.info,simda,dga
guw7gdce9g26ynradv18h7cnc.biz,zeus-newgoz,dga
emqyquttoodw.com,tinba,dga
petittribulationesvere.com,gozi,dga
aeooyusokwamcwmk.org,ramdo,dga
woodenmason.com,nymaim,dga
76db2e3fccb73fb1892419cc85acfb18.com,tinynuke,dga
nuilaaxab.mobi,pitou,dga
cdadfcurgxtcoldov.net,ranbyus,dga
fitefvles.jp,charbot,dga
15bieqp1v0ud5b1rawjmwojn5sw.org,zeus-newgoz,dga
masuhno.com,vawtrak,dga
b912b01b26690a9584f3cf7fce1d8095fc.ws,dyre,dga
1awlvh81cyfp8fwb66bs1bbtp3d.org,zeus-newgoz,dga
bkcjdwkftapgyl.info,cryptolocker,dga
rcvekkfaov.net,oderoor,dga
oqbefuwe.com,ramnit,dga
lyrovudi.info,simda,dga
tracksperiod.net,nymaim,dga
wsgixtufevrvj.biz,cryptolocker,dga
qksuqosswokscieo.org,ramdo,dga
ukdyghnolrtiejaxccfx.com,zloader,dga
wentjuly.net,suppobox,dga
teatvvhhje.com,fobber,dga
yis9w5ncncfe.com,shiotob,dga
qv9iej35x3.net,shiotob,dga
jrlxkxaygvc69l18lub58ovntn30aupvnxn50.net,murofetweekly,dga
0326673b04e3c.feedback,monerominer,dga
meetingbatshowrollcrashorder.com,matsnu,dga
kilyuehjggvhryf.net,qakbot,dga
a856a4f2f98c6b596aaf3c7f2c7fce04.co.cc,bamital,dga
lbbwmmcmtuktcttnu.com,ranbyus,dga
lucvzny.com.ua,qsnatch,dga
omryrsensinaix.com,banjori,dga
karhbtghabtkek.com,bedep,dga
yywiii.com,virut,dga
om8a46smsqw2.net,qadars,dga
ixw27bul5rkv1v3rgno0a0y.ddns.net,corebot,dga
b15giopqxypq5dqa84.cn,rovnix,dga
hadabos.info,simda,dga
fcsha0s.info,charbot,dga
wbkuyunuidzzggqcse.com,bedep,dga
fhwcrsensinaix.com,banjori,dga
ccyugew.dyndns.org,vidro,dga
rugamdurwo.com,vawtrak,dga
degogoenbog.ddns.net,symmi,dga
efxtofcxks.com,alureon,dga
mewesaaahh.in,mydoom,dga
uoenvxxjida0.com,bedep,dga
uqlbatsikdawmc.com,ramnit,dga
irgrinsp.org,tempedreve,dga
c06f4f38c8181962fe4feb74e2fc1dea.com,tinynuke,dga
b47fbdb6126c472e88a4e09aa557e6b2.com,tinynuke,dga
tdownjkjxttkbeguhgavwgujf.ru,murofet,dga
impactfeatureoccasionstand.com,matsnu,dga
p52btcyo51e21d60k47pymxfql58k67kterfrgu.org,murofet,dga
fljkbtsywqwuqpczgvdd.org,qakbot,dga
ocifemee,deception,dga
xirxeiqi.ru,pushdo,dga
captaininclude.net,suppobox,dga
emzfusgwoxgeqtclfyhvkzppz.com,gameover,dga
oebcaekbamlbeaac.cc,padcrypt,dga
aaocrsensinaix.com,banjori,dga
eacnzjqda.dyndns.org,kraken,dga
mjkxmjiwmtia.org,sisron,dga
pqyqueudbjlcimqwn.net,ranbyus,dga
xcrgunwqkhpdhvrg.eu,emotet,dga
lupwlsl18g13ozk37grn50exfzavltb58j66h44.com,murofetweekly,dga
skaakrmgxwbhrdvu.eu,emotet,dga
kawqoukmsikm.net,qadars,dga
coqstfoz.cc,proslikefan,dga
craneybarobshnurn,deception,dga
3utls6pjnk1s1dsmh8.biz,rovnix,dga
dgfuljvnfqdlpntcyjn.com,gameover,dga
tumiihatomdouto.ddns.net,symmi,dga
tqbmiuywoywolsfev.com,ranbyus,dga
qjjtkxxtod.com,dnschanger,dga
ybmhmnhlbwsdgylvppbaud.biz,gameover,dga
upmjafitoti.com,tempedreve,dga
journeycountry.net,suppobox,dga
bxigdnmpcb.com,ramnit,dga
mgtyhyeoya.info,pykspa,dga
hzfzrsensinaix.com,banjori,dga
delcc.tv,manuelita,dga
nuilaaxaf.mobi,pitou,dga
gup62o21bykqa37dslxkuarawaupzd20l58d60.biz,murofetweekly,dga
wpjquwvboejkqkvuqibt.com,zloader,dga
ugwiceslofe.com,vawtrak,dga
kqwgqoshcqwjqlemiwry.com,zloader,dga
x4pj9ad6im.se,qsnatch,dga
ywjwvpylqndiqmsm.eu,emotet,dga
wbrjlwpwhjficjnf.com,sphinx,dga
zaurbtaaluhg.net,qakbot,dga
gzdownload.pro,manuelita,dga
m5z5dwxbunqe196hqba162sc8t.org,zeus-newgoz,dga
saltspenddumpdeterminecream.com,matsnu,dga
zdd1c1ovk3.com,shiotob,dga
khwnklopibo.org,tempedreve,dga
ktthoue2z1icse7s.com,chinad,dga
xjsrrsensinaix.com,banjori,dga
ugjywfellfju.co.uk,cryptolocker,dga
ukwgcfdsfd.com,fobber,dga
iuyceuwssyskcsek.org,ramdo,dga
98d075d1b931e89654e33d1fedc2296c.cz.cc,bamital,dga
mcppbjyvaiasssile.tw,ranbyus,dga
sufferfurther.net,suppobox,dga
uoyggiyqqieiymwi.org,ramdo,dga
lurvgpydmcjbospr.eu,emotet,dga
4080a9a50926345d53257b78cc8b48f9.org,bamital,dga
052927ceb583b1daedecadc662132df6.com,tinynuke,dga
iterinaws,deception,dga
lvhniiwxopmdmclbgntl.com,zloader,dga
otxsutepcrwki.co.uk,cryptolocker,dga
stqrevbubvgdtcbhnbhn.com,zloader,dga
ytexcnmh.org,tempedreve,dga
lgchzm.de,charbot,dga
ibebomcvntpskxc.com,bedep,dga
bmlkchruaxxqcqhn.eu,emotet,dga
puxhugko.ru,pushdo,dga
kfiuqyvtug.com,alureon,dga
veoopaqaw.org,pitou,dga
yivingsw.dyndns.org,vidro,dga
ignecad.com,vawtrak,dga
menahuojg.dyndns.org,vidro,dga
aftodiojkisb.pl,charbot,dga
mdewmtiwmtma.com,sisron,dga
jhvugdmlxobhrxoiwmo.mx,necurs,dga
yaugsgcymewoiyao.org,ramdo,dga
3nopmd1pwji2spwtc0q2m0s.ddns.net,corebot,dga
edhbukupsa.com,fobber,dga
omimma.net,pykspa,dga
qysvenjgtk.com,dircrypt,dga
chainquarterassumereacthappen.com,matsnu,dga
yrdbjufqbex.org,pykspa,dga
vimpkuwekcyplewhb.pw,ranbyus,dga
eveningorderly.net,suppobox,dga
jihpldcbrjon.xyz,tinba,dga
frnersensinaix.com,banjori,dga
hshwil.com,virut,dga
6sr8qlxtnde6klh6jv.ru,rovnix,dga
qqspaf.eu,proslikefan,dga
naiofgwwfcz.net,kraken,dga
mqmqsmehsn.in,mydoom,dga
heuwgmppmwanejhdn.la,necurs,dga
1fstwj7xi6o8mx36q4i.ddns.net,corebot,dga
obkuifvsilplkiabcgt.com,dircrypt,dga
unafsuhnatd.com,vawtrak,dga
vjfnwvgkla.com,dnschanger,dga
narraturveresitverapecu.com,gozi,dga
eovrggbgmbd.org,qakbot,dga
qwwcwnclvv.com,dnschanger,dga
nrsnhbfy.com,ramnit,dga
967d48faec43288c37d7cc591063f762.com,tinynuke,dga
xlnglgdbq.top,qsnatch,dga
qe4d7a3b77ef0d2a181298fc3e5cb527c0.cc,dyre,dga
opfoaaraf.org,pitou,dga
9e82f1aa0d77e.tickets,monerominer,dga
hvifnqrifp.it,locky,dga
edxckiqy.com.bo,conficker,dga
syv6zvwp0xky78g7.com,chinad,dga
ceomcemyiycuowoi.org,ramdo,dga
ryqeyb.dyndns.org,kraken,dga
yhhqvebfcfuvgunek.com,ranbyus,dga
qirkagei.ru,pushdo,dga
omwaetvue.ddns.net,symmi,dga
mxwtptttyk.com,dnschanger,dga
vicehughes.pro,nymaim,dga
jepemadodiv.eu,simda,dga
hueutawav.us,pitou,dga
nirullo.com,vawtrak,dga
vkownonftxpfixyszlxwebjka.info,qakbot,dga
p5ibj9v.cf,qsnatch,dga
kcyxchpaza.com,fobber,dga
patternseparatetellrushslice.com,matsnu,dga
eiyykyggmwukgkug.org,ramdo,dga
xaldfjrkdkbvxybud.pw,ranbyus,dga
dv35p1q1qnm95490.cn,chinad,dga
e3f37568225a5f4916895c2c31320f2b.cz.cc,bamital,dga
tevcogdxpdoh.pw,tinba,dga
pgojydtxofch.net,tinba,dga
vfnpkllsfjnsgdey.com,sphinx,dga
dbhadqjnhocb.com,oderoor,dga
paestremaneretcausamma.com,gozi,dga
cgdwbgc.dynserv.com,kraken,dga
d884fc7a4fb05d3e9c971f22c5a8a9f050.ws,dyre,dga
k0lbcylns.ga,qsnatch,dga
tripattractaccesspenfinance.com,matsnu,dga
jeqpdns.com,charbot,dga
gigewahoinvuna.ddns.net,symmi,dga
jykse21lxhrmykve51d20hvb28cykyluk57kw.ru,murofet,dga
cauiwahab.me,pitou,dga
fueritmachinanturopn.com,gozi,dga
fojznaavjqnraanlmc.org,qakbot,dga
gmomggvvnshqopp.biz,murofet,dga
r55wtpwap2mgb.com,shiotob,dga
radiopaeera.de,charbot,dga
encnbemdodkcdcnf.com,padcrypt,dga
moriukeffasaaha.ddns.net,symmi,dga
rb14b72e163fcd50c5efc9bcfa0cea9254.so,dyre,dga
gmqoogosgmkossms.org,ramdo,dga
mujuxnei.ru,pushdo,dga
tpizdqlfihiuojrlojlvlgmswif.org,murofet,dga
hueutawaq.us,pitou,dga
cfqdsswmfb.com,dnschanger,dga
mwqwyoio2s6w.org,qadars,dga
erayfaaar.name,pitou,dga
ocesgcqoumygiyge.org,ramdo,dga
2ebcb29f63423e60678e6aa8ac5e6c66.com,tinynuke,dga
554e122351da1.tickets,monerominer,dga
capitalcloudbuddyreadgrade.com,matsnu,dga
xudamaecpuri.ddns.net,symmi,dga
vrigrnutjctcrjohiujg.com,zloader,dga
vezlnuxi.dyndns.org,vidro,dga
ysfaok.info,pykspa,dga
inwahossa.com,vawtrak,dga
wkbqtyrswo.com,dnschanger,dga
wygrxnzcsj.co,proslikefan,dga
q67re8idupudgbmps0kxe2k.ddns.net,corebot,dga
xyowcxupnxnujqsc.eu,emotet,dga
mdiwmtiwmtma.com,sisron,dga
zkxlskzhnm.com,alureon,dga
usu0icucegis.top,qadars,dga
mbcaldflbdmckffa.org,padcrypt,dga
sntdbmtnjuxyfcucwlnd.com,zloader,dga
limenwehed.com,vawtrak,dga
byoljbjregchfbtd.eu,emotet,dga
weighthabitperfectappear.com,matsnu,dga
temperancejessalyn.net,suppobox,dga
gorbkkwafx.cc,proslikefan,dga
uayoacaugprf.com,oderoor,dga
lisestonaferingleica.fr,manuelita,dga
emqucqyaiqqmqmku.org,ramdo,dga
casfjcttvcorfff.com,ramnit,dga
ktsmyjdo.cc,proslikefan,dga
qpfqpqqpnwjk.cc,tinba,dga
m8b8b2076dd222aa72446a30848214ff76.cc,dyre,dga
ylid7xqpqf1hs05dmre.ddns.net,corebot,dga
agxeqaaam.me,pitou,dga
eahseasqns.ws,mydoom,dga
vxrcpafoyxh.cc,proslikefan,dga
hxxxuxygroxf.biz,tinba,dga
gvaqnzdrbtp52ovg43cvbtevdup12eqjve11.net,murofetweekly,dga
usaaaksumkkyuauu.org,ramdo,dga
wjnzattfq.eu,proslikefan,dga
pmvlatcgjza.cc,proslikefan,dga
kdnfwowwztxlhzkw.com,qakbot,dga
orned.cloud,manuelita,dga
hcrv2yun.xyz,qsnatch,dga
uguedmtnr.com,ramnit,dga
hxhgttbapk.com,fobber,dga
scwomysdtm.com,fobber,dga
a7f3cc93f02b1.hosting,monerominer,dga
aawmceseksauuuuc.org,ramdo,dga
nawclkmgvn.tf,locky,dga
toqwerug.ru,pushdo,dga
hhqvrsensinaix.com,banjori,dga
veoopaqak.org,pitou,dga
peohpwogwhcjce.tj,necurs,dga
suggestsmembers.tf,nymaim,dga
wk4c22kruzt7amgq3d.com,rovnix,dga
xgqordfxxcdztbavorlj.ru,murofet,dga
g43c59kxc19ntmxjrhrg63ftovh54hug43drds.biz,murofetweekly,dga
xjouan.eu,proslikefan,dga
lkkricsdyfbe.com,tinba,dga
somehowhonduras.hn,nymaim,dga
npismpwiwxuhkukd.com,sphinx,dga
k45v1bm0qv54cb36e6sr1fy.ddns.net,corebot,dga
hvxbsfpmhf.eu,locky,dga
garedda.com,vawtrak,dga
geubelintot4w,deception,dga
2db8677f330df625522ad27fdeff66dd.info,bamital,dga
zardhid.dyndns.org,vidro,dga
hbgwrbz.com,vidro,dga
tbwywqfsdcghdbalb.cc,ranbyus,dga
trgvsabqwsrcxtatwtconcuhu.net,gameover,dga
jddgizx.yi.org,kraken,dga
b28aqjwe21ftm29j16o41pylqdtp42g63etc69et.net,murofetweekly,dga
qpbeiyxvknytifqjb.cc,ranbyus,dga
proexecertenenturq.com,gozi,dga
1f45418e81d21.feedback,monerominer,dga
aprer.la,conficker,dga
1045ing1y6hhvo1u4hwqhlyjotq.org,zeus-newgoz,dga
tchriscalumodovenviris.com,gozi,dga
dikupldeevz.com,vidro,dga
5ju8wfcdm632e8ilg6ade0k.ddns.net,corebot,dga
axbabuivaxipudt.ddns.net,symmi,dga
nnbertwvchvebg.co.uk,cryptolocker,dga
vsdwdk.com,virut,dga
ayphug.com,virut,dga
cjkpk4e8mry0101.ddns.net,corebot,dga
britanniavirginia.net,suppobox,dga
nmj.pro,manuelita,dga
cwboriacwxl.com,kraken,dga
zszmic.gd,conficker,dga
mdfyhhcevwew.net,cryptolocker,dga
lvzqrsensinaix.com,banjori,dga
tourb.co.il,manuelita,dga
iv4re2oklh1wp7ukn7.ru,rovnix,dga
opfulminatdevotam.com,gozi,dga
wuecxkbjg.cc,proslikefan,dga
egnicusdumu.com,vawtrak,dga
incauakan.mobi,pitou,dga
mnhbrcighypyofbtf.net,ranbyus,dga
think-district.by,nymaim,dga
awgtnhechdxdvupn.fr,locky,dga
wymskphnpk.com,dnschanger,dga
asoca.com.ve,conficker,dga
btnizjuc.ms,conficker,dga
cpv1yq2cdukjt.net,shiotob,dga
jguhhtufcjww.biz,tinba,dga
kwlczsyzmf.com,fobber,dga
pub68h54j46k37era67pscxm29ltn30bzhwl18cq.com,murofet,dga
pqdmldyiiwuvxlftg.net,ranbyus,dga
fnqqnqkvvuuv.com,tinba,dga
vllux3z5gw4tyob.com,shiotob,dga
gaxqsni.co,proslikefan,dga
2cao6wmgyc2g.net,qadars,dga
h3b1e7001e4aa97a1c6ee6e87669795e9f.in,dyre,dga
moriturissuefficaces.com,gozi,dga
mqmq1hvmtxzjv.net,shiotob,dga
w6868qwese0a.top,qadars,dga
qwwjeqq.cc,kraken,dga
qxeuvyfwckkifoqgh.su,ranbyus,dga
vgocbohvylytvyuy.com,sphinx,dga
ujcqmtcp2.com,qsnatch,dga
iiufeq.it,charbot,dga
rfmyrzkazj.com,alureon,dga
rmvjrqpbtze.net,kraken,dga
ftwhqlhnrnjmflnusjbplnx.org,gameover,dga
aintsgsfash4g.com,bedep,dga
shabainvech.ru,manuelita,dga
atdscml.sk,conficker,dga
yibldumiskf.net,tempedreve,dga
svmszgw4rmj3w.com,shiotob,dga
mbxbrfipyiih.so,necurs,dga
wabuneix.ru,pushdo,dga
drmzqfcsnxx6.com,bedep,dga
whruwbvkxqc.com,qakbot,dga
gn54ade6mhm4eni.ddns.net,corebot,dga
upxfmjrtvmfgndqj.eu,emotet,dga
efuovbpnt.lu,conficker,dga
hvyyhibqpy.com,dnschanger,dga
raxollwpvrjmyekswhxteo.biz,qakbot,dga
mjqxmjiwmtia.org,sisron,dga
5hh2syksodkn.com,shiotob,dga
pihqzamqx.org,pykspa,dga
ofemucnvmroradyrcgitwvjreack.net,gameover,dga
nnqmswhenn.us,mydoom,dga
ergpsbuhdxbl.com,bedep,dga
7rgv1hiv3li8ytwp3p5.ddns.net,corebot,dga
fqbivclbinlnuoirxsrodlxkozswl.org,murofet,dga
significancefingering.de,nymaim,dga
sksyiciugcooimuo.org,ramdo,dga
1cgb3f0gbd23o11qyenz1jh600l.biz,zeus-newgoz,dga
bbjuludmj.dyndns.org,vidro,dga
4a36c15e1119e.blackfriday,monerominer,dga
oeqpkyhmtjfphaphciej.com,dircrypt,dga
nuilaaxad.mobi,pitou,dga
gixbqkbaydepkjqcamaittwlt.biz,gameover,dga
cnbebnkafkdeaoco.com,padcrypt,dga
horgihisgohaknmfdepjkfqxmj.ru,gameover,dga
mdiwmtiwmtma.org,sisron,dga
bhxokwceoko2.com,bedep,dga
hahuciz.info,simda,dga
gybuisybe.com,oderoor,dga
fxvhqtglra.de,necurs,dga
oipixyarfdxi.net,vidro,dga
hueutawag.us,pitou,dga
dbc373fb7e7ec7934953de0972a83dd452.so,dyre,dga
zhn13ic53f.net,shiotob,dga
qaqoplffwkrrwbdjh.me,ranbyus,dga
runofdu.com,vawtrak,dga
temperancesamuelson.net,suppobox,dga
j66isi25oqf22f52jrbvmznsoxjtc19hqbthz.org,murofetweekly,dga
mzexmjiwmtia.org,sisron,dga
mjxkklvysqehl.com,bedep,dga
gfljvpnzvu.com,vidro,dga
baxijifo.ru,pushdo,dga
mtptendard.at,charbot,dga
k0lbcyln.ga,qsnatch,dga
kxggplcphhqtpyyq.com,sphinx,dga
simonettedonaldson.net,suppobox,dga
4cc6013531853cd7eca50a3177b5ee7d.org,bamital,dga
gottt.com.jm,conficker,dga
iwy02sa02km8.top,qadars,dga
wvfuwufqbex.org,pykspa,dga
fsero41dtp22b18dso51l18fxhxnqlroqe41p62.com,murofetweekly,dga
abpkagexehslrcq.com,ramnit,dga
pufojyg.info,simda,dga
ejsutxn.dyndns.org,vidro,dga
sknrztttjq.com,alureon,dga
opfoaarad.org,pitou,dga
xfmltsomijbiu.com,ramnit,dga
ul4o1dgckywpv4jcud.net,rovnix,dga
cazxjvamnjkzqcaxhtkaumnpga.biz,murofet,dga
byfqhhp.net,vidro,dga
dkiuktvl.dynserv.com,kraken,dga
b1bc086df017d40a4123488866a265b2.cz.cc,bamital,dga
pdrjgeftdgaenhrg.eu,emotet,dga
ygbouiarp.co,proslikefan,dga
mswxtlhqor.tv,oderoor,dga
futlqwcmhysngub6.com,bedep,dga
mjyxmjiwmtia.com,sisron,dga
32yfulepqp18ifq.ddns.net,corebot,dga
saqoxwkkzyec.mooo.com,kraken,dga
hwlkfyb.to,qsnatch,dga
z1ixzkzorkjoukjt.ru,chinad,dga
cyqarsensinaix.com,banjori,dga
1hy63fw8w6wr305.ddns.net,corebot,dga
sxbdxixxsp.dynserv.com,kraken,dga
qcwcrsensinaix.com,banjori,dga
sxijyxpgghtb.com,tinba,dga
ab28ff6e010d03a76e3a54ba11f22d55.com,tinynuke,dga
agcd1dg9ghrku5k.net,shiotob,dga
incauakaj.mobi,pitou,dga
serviceothers.com,nymaim,dga
pnuiifjbrsqh.com,tinba,dga
hbhrjgxxhpmbngabd.cc,ranbyus,dga
oskxgfpxabkpsbbq.com,sphinx,dga
a3ff4bc2ab5b7dcac6ee9f72f4bed54b.org,bamital,dga
jewamaj.info,simda,dga
6qfm3c034pgvnhsy.org,chinad,dga
80c7d4f9a6799.hosting,monerominer,dga
ejaswsohjed.org,qakbot,dga
gyhhcvsocdswdsgqf.cc,ranbyus,dga
crctratcrkwf.ru,cryptolocker,dga
haftxflbpdcvharpkt.com,dircrypt,dga
wssmmsnpps.in,mydoom,dga
fbfbdlamdnddffed.net,padcrypt,dga
kfcamehmwikh.org,cryptolocker,dga
n94g2fhqf9c.com,shiotob,dga
lelpzbuxx.mooo.com,kraken,dga
8d9ee19b9a263.hosting,monerominer,dga
ljpmduahxy.com,alureon,dga
mnyzrfxxtkogmdsfzo.com,bedep,dga
opfoaaraq.org,pitou,dga
rqqhwrrres.org,mydoom,dga
eiecsgkuamkwscyg.org,ramdo,dga
gbeqcgso.us,locky,dga
dvwdnvmbjx.com,dnschanger,dga
zkwo8t10ytig5106cjmrx1gwby.net,zeus-newgoz,dga
envlybcjdtvtrmarl.net,ranbyus,dga
pqdzoty.dynserv.com,kraken,dga
bejwn4deebw19m.net,shiotob,dga
yhnxmj.com,virut,dga
wfichenansnan.org,pykspa,dga
spotallow.net,suppobox,dga
ysbblhryqsbijfdhybu.com,qakbot,dga
pupedo.info,simda,dga
ysskcwiugkeq.info,pykspa,dga
6l6zw6bcpt6yjdlsix.ru,rovnix,dga
omuknde.com,oderoor,dga
cmntkprg.cc,kraken,dga
ogcqeykauakwgmue.org,ramdo,dga
egbmbdey.net,oderoor,dga
diokmixrksmynomu.com,sphinx,dga
lxswwypkmmlmknuxziafjsmz.com,qakbot,dga
fkpjpywlviordqdm.com,sphinx,dga
qbd9ef9098d16471ad6133e651faeebe11.to,dyre,dga
pebrswpchesbhako.com,sphinx,dga
ekzbrsensinaix.com,banjori,dga
titanspain.com,nymaim,dga
xvzqbimttk.cc,oderoor,dga
mjgxmjiwmtia.info,sisron,dga
itoitjustop36botv,deception,dga
qscgclgzay.com,dnschanger,dga
kbpjzfipbypbmzhrkbqspusxsxc.ru,gameover,dga
urdamuieb.org,qakbot,dga
rqrxwdttatvvvle.ac,necurs,dga
mdiwmtiwmtma.org,sisron,dga
zzfqgdxsvnclmidbhkrjdl.com,qakbot,dga
gkkisk.net,pykspa,dga
spendelse.net,suppobox,dga
ytgzlqutsrj.mooo.com,kraken,dga
lidougg,deception,dga
zcoef.in,conficker,dga
kvdpapczbnk.info,tempedreve,dga
sdushanansnan.org,pykspa,dga
u0ybg412m0o6uro.ddns.net,corebot,dga
boxingbrewing24.com,manuelita,dga
uykjlsyagxq.com,ramnit,dga
tintou8e.at,charbot,dga
y8iky02k2seo.net,qadars,dga
dkmhemvwy.ru,locky,dga
wnjolwlwazdq.com,vidro,dga
a3ff4bc2ab5b7dcac6ee9f72f4bed54b.co.cc,bamital,dga
brothernerveplacebringconsult.com,matsnu,dga
cc36b06c1d9c7c008e2f2d342ae3eba5.com,tinynuke,dga
olgqlwjkux.com,dnschanger,dga
wrbeirqxin.com,dnschanger,dga
8mcm46o6cu0y.net,qadars,dga
5801396a9343dd9da24eccc3a780f935.co.cc,bamital,dga
y4mn16a2ufqroj5jkjq2cls.ddns.net,corebot,dga
yexxrsensinaix.com,banjori,dga
blghjlpohyvqkvuqlbmt.com,zloader,dga
oaec449841444522b91a7c0d194f9a8552.hk,dyre,dga
9b86bb2ef4bad69cca0110076215e1f4.co.cc,bamital,dga
kbbkdaffuhtroxqs.com,sphinx,dga
eusyslimdwfbm.org,qakbot,dga
qufacitfalse.com,gozi,dga
aullcont7ct.nz,charbot,dga
ziikz2c5bk.tk,qsnatch,dga
ksbktqfqbex.org,pykspa,dga
ngdzanextxqokpjkx.com,bedep,dga
dnsdehnb.ir,necurs,dga
6ae4c414b4109d90c99f86f1a2f2fa11.com,tinynuke,dga
ohjjxva.com,oderoor,dga
22d8a1a1dfa06.org,monerominer,dga
fbigvcskc.com,ramnit,dga
ivqvojkpm.org,tempedreve,dga
ibgtfnuctouanngie.tw,ranbyus,dga
mjgxmjiwmtia.net,sisron,dga
gfsxixa.org,tempedreve,dga
stskralnxdbjnrpxhhrs.com,zloader,dga
clichesainc,deception,dga
zthzzhoasyzfqyx.com,bedep,dga
wanathug.ru,pushdo,dga
yoursidemanafrica.com,manuelita,dga
skxxerflmw.com,fobber,dga
hwohig.com,virut,dga
oskigzq.mooo.com,kraken,dga
703hm4if5rc03vybu4i.ddns.net,corebot,dga
bnmfladdaccalkff.com,padcrypt,dga
jiplbgawhwvawackyemt.com,zloader,dga
ogoxxeaxu.ddns.net,symmi,dga
mg2o24u4yges.org,qadars,dga
jkmxuhwvxmag.net,oderoor,dga
b18k67oyl58l68mtlwl38n10n30fsg23i25c19jvf32.biz,murofetweekly,dga
s60i8yci0igq.top,qadars,dga
rctqxpttrnqtusnsqfrm.com,zloader,dga
kusisueaeiegmeic.org,ramdo,dga
5bizcsfozjtsony.com,shiotob,dga
gksbzzbsgy.cc,kraken,dga
dauuxmwatosliguj.eu,emotet,dga
mdmwmtiwmtma.net,sisron,dga
gixgyljmfnftjzrwrovoswotcvwzl.info,gameover,dga
